"2014 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Cofire Fuels?,Switch Between Oil and Natural Gas?
4959,Aniak Light & Power Co Inc,7182,Aniak,AK,Bethel,5,Petroleum Liquids,IC,,S,X,X,,,0.3, ,0.3,0.3, ,N, , ,RE,X,5,1991,4,1994,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,
5033,Domtar Industries Inc,54103,Port Edwards Mill,WI,Wood,GEN4,Petroleum Liquids,ST,,S,X,X,,,1.9, ,1.8,1.8, ,, , ,RE,X,2,1930,3,2013,Y,Industrial Non-CHP,6,T,RFO,NG,,,,,,,,,N,, ,,,,,,,,,N,Y
5033,Domtar Industries Inc,54103,Port Edwards Mill,WI,Wood,GEN7,Petroleum Liquids,ST,,S,X,X,,,5.0, ,4.7,4.7, ,, , ,RE,X,1,1962,3,2013,Y,Industrial Non-CHP,6,T,RFO,BLQ,,,,,,,,,N,, ,,,,,,,,,N,N
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.8,0.800,0.8,0.8,0.4,N, , ,RE,X,10,1945,5,2014,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,,,Y
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.4,0.800,0.4,0.4,0.2,N, , ,RE,X,10,1939,5,2014,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,,,Y
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,3,Petroleum Liquids,IC,,S,X,X,,,0.1,0.800,0.1,0.1,0.1,N, , ,RE,X,10,1938,5,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,,
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,4,Petroleum Liquids,IC,,S,X,X,,,0.1,0.800,0.1,0.1,0.1,N, , ,RE,X,10,1937,5,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,,
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,5,Petroleum Liquids,IC,,S,X,X,,,0.1,0.800,0.1,0.1,0.1,N, , ,RE,X,10,1937,5,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,N,N
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,6,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,1.2,0.800,1.2,1.2,0.6,N, , ,RE,X,10,1949,5,2014,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,,N,Y
5036,City of Delta - (CO),496,Delta (CO),CO,Delta,7,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.1,0.800,1.8,2.0,1.0,N, , ,RE,X,10,1956,5,2014,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,,N,Y
5050,Energy Operation Group,10850,Mojave Cogen,CA,Kern,GEN1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,41.1,0.800,41.0,42.0,20.0,N, , ,RE,X,7,1990,1,2014,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,12H,,,,,,,,,
5050,Energy Operation Group,10850,Mojave Cogen,CA,Kern,GEN2,Natural Gas Fired Combined Cycle,CA,CC1,S,N,X,,,16.0,0.800,15.3,16.0,3.0,N, , ,RE,X,7,1990,1,2014,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,12H,,,,,,,,,
5107,City of Detroit - (MI),1822,Mistersky,MI,Wayne,5,Natural Gas Steam Turbine,ST,,S,X,X,,,44.0, ,44.0,44.0, ,, , ,RE,X,8,1950,4,2010,Y,Electric Utility,1,B,NG,,,,,,,,,,,, ,,,,,,,,,,
5107,City of Detroit - (MI),1822,Mistersky,MI,Wayne,6,Natural Gas Steam Turbine,ST,,S,X,X,,,50.0, ,50.0,50.0,10.0,N, , ,RE,X,8,1958,4,2014,Y,Electric Utility,1,B,NG,,,,,,,,,,N,, ,,,,,,,,,,
5107,City of Detroit - (MI),1822,Mistersky,MI,Wayne,7,Natural Gas Steam Turbine,ST,,S,X,X,,,60.0,0.850,60.0,60.0,20.0,N, , ,RE,X,1,1979,4,2014,Y,Electric Utility,1,B,NG,,,,,,,,,,N,, ,,,,,,,,,,
5107,City of Detroit - (MI),1822,Mistersky,MI,Wayne,GT1,Petroleum Liquids,GT,,S,X,X,,,35.0,0.850,25.0,30.0,3.0,N, , ,RE,X,12,1974,4,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1726,Conners Creek,MI,Wayne,1,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.3,2.8, ,, , ,RE,X,2,1971,3,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1726,Conners Creek,MI,Wayne,15,Natural Gas Steam Turbine,ST,,S,X,X,,,135.0, ,100.0,100.0, ,, , ,RE,X,3,1951,3,2013,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,N,,,,
5109,DTE Electric Company,1726,Conners Creek,MI,Wayne,16,Natural Gas Steam Turbine,ST,,S,X,X,,,135.0, ,130.0,130.0, ,, , ,RE,X,8,1951,3,2013,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,N,,,,
5109,DTE Electric Company,1726,Conners Creek,MI,Wayne,2,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.3,2.8, ,, , ,RE,X,2,1971,3,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1727,Dayton (MI),MI,Wayne,1,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0,2.0,, , ,RE,X,4,1966,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1727,Dayton (MI),MI,Wayne,2,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0,2.0,, , ,RE,X,4,1966,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1727,Dayton (MI),MI,Wayne,3,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0,2.0,, , ,RE,X,4,1966,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1727,Dayton (MI),MI,Wayne,4,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0,2.0,, , ,RE,X,4,1966,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1727,Dayton (MI),MI,Wayne,5,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0, ,, , ,RE,X,4,1966,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1731,Harbor Beach,MI,Huron,1,Conventional Steam Coal,ST,,S,X,X,,,121.0, ,95.0,103.0, ,, , ,RE,X,4,1968,11,2013,N,Electric Utility,1,X,BIT,DFO,SUB,,,,DFO,,,,N,, ,,,Y,,,Y,,,,
5109,DTE Electric Company,1731,Harbor Beach,MI,Huron,IC1,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0, ,, , ,RE,X,12,1967,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1731,Harbor Beach,MI,Huron,IC2,Petroleum Liquids,IC,,S,X,X,,,2.0, ,2.0,2.0, ,, , ,RE,X,12,1967,11,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
5109,DTE Electric Company,1732,Marysville,MI,St Clair,6,Conventional Steam Coal,ST,,S,X,X,,,50.0, ,33.0,33.0, ,, , ,RE,X,10,1930,5,1995,N,Electric Utility,1,X,BIT,,,,,,,,,,,, ,,,Y,,,,,,,
5109,DTE Electric Company,1732,Marysville,MI,St Clair,7,Conventional Steam Coal,ST,,S,X,X,,,75.0, ,83.0,83.0, ,, , ,RE,X,4,1943,12,2011,N,Electric Utility,1,X,BIT,,,,,,NG,,,,N,, ,,,Y,,,Y,N,,,
5109,DTE Electric Company,1732,Marysville,MI,St Clair,8,Conventional Steam Coal,ST,,S,X,X,,,75.0, ,83.0,83.0, ,, , ,RE,X,2,1947,12,2011,N,Electric Utility,1,X,BIT,,,,,,NG,,,,N,, ,,,Y,,,Y,N,,,
5109,DTE Electric Company,1743,St Clair,MI,St Clair,5,Petroleum Liquids,ST,,S,X,X,,,357.7, ,250.0,250.0,100.0,N, , ,RE,X,4,1959,1,1980,N,Electric Utility,1,X,RFO,,,,,,,,,,N,, ,,,,,,,,,,
5277,"American Sugar Refining, Inc.",54795,Domino Sugar Baltimore,MD,Baltimore City,GEN3,Natural Gas Steam Turbine,ST,,S,X,X,,,2.5,0.800,2.5,2.5,0.5,N, , ,RE,X,6,1959,9,2000,Y,Industrial CHP,7,,NG,RFO,,,,,,,,,,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,N, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55227,Hardinsburg Electric Generating Station,KY,Breckinridge,GT8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55229,Montpelier Electric Generating Station,IN,Wells,GT8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,59.0, ,45.0,59.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55384,Harrod Electric Generating Station,OH,Allen,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0, ,76.0,94.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55384,Harrod Electric Generating Station,OH,Allen,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0, ,76.0,94.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55384,Harrod Electric Generating Station,OH,Allen,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0, ,76.0,94.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55384,Harrod Electric Generating Station,OH,Allen,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0, ,76.0,94.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55384,Harrod Electric Generating Station,OH,Allen,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0, ,76.0,94.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55384,Harrod Electric Generating Station,OH,Allen,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,94.0, ,76.0,94.0, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5302,DPL Energy LLC,55385,Fairmount Electric Generating,IN,Grant,GT8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,58.9, ,58.9,58.9, ,, , ,IP,X, , , , ,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
5336,City of Dover - (OH),2914,Dover,OH,Tuscarawas,2,Conventional Steam Coal,ST,,S,X,X,,,4.0, ,4.0,4.0, ,, , ,RE,X,1,1944,6,2007,N,Electric Utility,1,X,BIT,,,,,,,,,,N,, ,,,,,,N,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-31,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.0, ,50.0,50.0, ,N, , ,RE,X,11,1952,1,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-32,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.0, ,50.0,50.0, ,N, , ,RE,X,12,1952,1,1995,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-33,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,49.0, ,49.0,47.0, ,N, , ,RE,X,12,1953,1,2007,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-35,Natural Gas Fired Combined Cycle,CT,,S,X,,,,119.0, ,95.6,106.5, ,N, , ,RE,X,2,1983,11,2009,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-36,Natural Gas Fired Combined Cycle,CT,,S,X,,,,119.0, ,99.0,111.0, ,N, , ,RE,X,2,1983,10,2009,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-41,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.0, ,50.0,50.0, ,N, , ,RE,X,5,1958,6,2000,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-42,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,50.0, ,46.0,44.0, ,N, , ,RE,X,3,1959,2,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-45,Natural Gas Fired Combined Cycle,CT,,S,X,,,,119.0, ,92.0,107.0, ,N, , ,RE,X,10,1983,11,2003,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,TX,Brazoria,G-62,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,94.5, ,68.3,76.1,50.0,N, , ,RE,X,9,1982,8,2011,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,,
5338,Dow Chemical Co,56152,Freeport Energy Center,TX,Brazoria,CTG2,Natural Gas Fired Combined Cycle,CT,,W,X,,,,180.0, ,180.0,180.0, ,, , ,IP,X, , , , ,N,Industrial CHP,7,X,NG,,,,,,,,,,N,, ,12H,,,,,,,,,
5347,Dow Chemical Co,52005,Plaquemine Operations,LA,Iberville,GEN1,Natural Gas Fired Combined Cycle,CS,,S,N,X,,,53.0, ,49.0,51.0, ,N, , ,RE,X,12,1969,11,2002,Y,Industrial CHP,7,,NG,,,,,,,,,,,N, ,,,,,,,,,,
5347,Dow Chemical Co,52005,Plaquemine Operations,LA,Iberville,GEN2,Natural Gas Fired Combined Cycle,CS,,S,N,X,,,53.0, ,49.0,51.0, ,N, , ,RE,X,12,1969,11,2002,Y,Industrial CHP,7,,NG,,,,,,,,,,,N, ,,,,,,,,,,
5347,Dow Chemical Co,52006,LaO Energy Systems,LA,Iberville,GEN8,Natural Gas Fired Combined Cycle,CT,,S,X,N,"EES,DOWCHEM","EES,DOWCHEM",125.0, ,95.0,114.0, ,N, , ,RE,X,5,1983,6,2011,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,, ,12H,,,,,,,,Y,N
5352,Dow Chemical Co - St Charles,50152,Dow St Charles Operations,LA,St Charles,CTG,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,10.0, ,10.0,10.0, ,N, , ,RE,X,4,1987,3,2009,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,N, ,OVER,,,,,,,,N,N
5352,Dow Chemical Co - St Charles,50152,Dow St Charles Operations,LA,St Charles,IGT,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,9.6, ,9.6,9.6, ,N, , ,RE,X,3,1980,2,2009,Y,Industrial CHP,7,T,NG,OG,,,,,,,,,N,N, ,OVER,,,,,,,,N,N
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,3,Conventional Steam Coal,ST,,S,X,X,,,80.0, ,75.0,76.0, ,N, , ,RE,X,7,1941,5,2011,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,4,Conventional Steam Coal,ST,,S,X,X,,,40.0, ,38.0,39.0, ,N, , ,RE,X,9,1942,5,2011,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,5,Conventional Steam Coal,ST,,S,X,X,,,125.0,0.800,128.0,131.0, ,N, , ,RE,X,9,1953,5,2013,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,N, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,6,Conventional Steam Coal,ST,,S,X,X,,,125.0,0.800,128.0,131.0, ,N, , ,RE,X,12,1953,5,2013,N,Electric Utility,1,X,BIT,DFO,,,,,DFO,,,,N,N, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,34.8, ,25.0,30.0, ,N, , ,RE,X,7,1970,10,2012,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,,,N,,,,,,N,Y
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,34.8, ,25.0,30.0, ,N, , ,RE,X,7,1970,10,2012,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,,,,,,,,,N,Y
5416,"Duke Energy Carolinas, LLC",2720,Buck,NC,Rowan,9,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,34.8, ,12.0,15.0, ,, , ,RE,X,7,1970,10,2012,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,Y
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,1,Conventional Steam Coal,ST,,S,X,X,,,40.0, ,38.0,39.0, ,, , ,RE,X,7,1940,10,2011,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,2,Conventional Steam Coal,ST,,S,X,X,,,40.0, ,38.0,39.0, ,, , ,RE,X,8,1940,10,2011,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,3,Conventional Steam Coal,ST,,S,X,X,,,65.0, ,61.0,62.0, ,, , ,RE,X,5,1948,10,2011,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,4,Conventional Steam Coal,ST,,S,X,X,,,65.0, ,61.0,62.0, ,, , ,RE,X,10,1948,10,2011,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2721,James E. Rogers Energy Complex,NC,Cleveland,7,Conventional Steam Coal,ST,,S,X,X,,,800.0, ,800.0,800.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,BIT,,,,,,,,,,N,, ,,,,,,,,,,
5416,"Duke Energy Carolinas, LLC",2723,Dan River,NC,Rockingham,1,Conventional Steam Coal,ST,,S,X,X,,,70.0, ,67.0,69.0, ,, , ,RE,X,12,1949,4,2012,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2723,Dan River,NC,Rockingham,2,Conventional Steam Coal,ST,,S,X,X,,,70.0, ,67.0,69.0, ,, , ,RE,X,3,1950,4,2012,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2723,Dan River,NC,Rockingham,3,Conventional Steam Coal,ST,,S,X,X,,,150.0, ,142.0,145.0, ,, , ,RE,X,8,1955,4,2012,N,Electric Utility,1,X,BIT,,,,,,DFO,,,,N,, ,,,Y,,,,,,,
5416,"Duke Energy Carolinas, LLC",2723,Dan River,NC,Rockingham,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,35.2, ,24.0,31.0, ,, , ,RE,X,5,1968,10,2012,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,Y
5416,"Duke Energy Carolinas, LLC",2723,Dan River,NC,Rockingham,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,35.2, ,24.0,31.0, ,, , ,RE,X,5,1968,10,2012,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,Y
